,id,type,english_label,longitude,latitude,english_desc
32,Q597133,item,"Kurówko, West Pomeranian Voivodeship",16.570833333333,54.055277777778,village of Poland
33,Q597142,item,Hem,1.926388888888889,50.72611111111111,watercourse
34,Q597172,item,Radića Brdo,17.645,44.2303,village in Bosnia and Herzegovina
35,Q597190,item,Szeremle,18.883333,46.15,village in Hungary
36,Q597237,item,Vulture Mine,-112.836,33.8217,"ghost town in Maricopa County, Arizona, United States"
37,Q597345,item,Aračinovo Municipality,21.57,42.04,local administrative unit (opština) in North Macedonia
38,Q597399,item,Charancieu,5.5816666666667,45.525,"commune in Isère, France"
39,Q597464,item,Kirkop,14.485,35.841944444444,local council of Malta
40,Q597478,item,Battle of the Vorskla River,34.121666666667,48.904166666667,battle
41,Q597548,item,"Mierzęcin, Sierpc County",19.6631,52.95,village of Poland
42,Q597573,item,National Theater of Albania,19.8205,41.3265,venue
43,Q597596,item,Gliwice Radio Tower,18.688888888889,50.313333333333,"transmission tower in the Szobiszowice district of Gliwice, Upper Silesia, Poland"
44,Q597647,item,Blackwell Field,-85.6206,31.4319,airport
45,Q597664,item,Birr Aerodrome,-7.8986111111111,53.070833333333,airport
46,Q597671,item,Hawai'i Department of Education,-157.8552777777778,21.309444444444445,state education agency
47,Q597679,item,Pilliga,148.9011111,-30.35666666666667,"town in New South Wales, Australia"
48,Q597693,item,Guavata,-73.700833333333,5.9544444444444,Colombian municipality of the department of Santander
49,Q597704,item,Bestorp,15.731672159655,58.233416589594,"urban area in Linköping Municipality, Sweden"
50,Q597718,item,Birch Creek Airport,-145.824,66.2739,airport
51,Q597728,item,Fizeau,-133.9,-58.6,lunar crater
52,Q597752,item,Rigny-la-Nonneuse,3.6625,48.410555555556,"commune in Aube, France"
53,Q597759,item,Görlitzer Bahnhof,13.428,52.4992,Berlin U-Bahn station
54,Q597796,item,Japanese battleship Hiei,158.99972222222,-9.0,warship of the Imperial Japanese Navy
55,Q597809,item,Sarasinpark,7.65131,47.5872,"park in Riehen in the canton of Basel-Stadt, Switzerland"
56,Q597820,item,Saint-Cyr,4.8897222222222,46.680833333333,"commune in Saône-et-Loire, France"
57,Q597828,item,Blackwater Airport,148.80694444444,-23.603055555556,airport
58,Q597850,item,Welfenschloss,9.7177777777778,52.382222222222,geographical object
59,Q597879,item,Bismarck Memorial Airport,-90.6167,37.7589,airport
60,Q597915,item,Bijapur Airport,74.949722222222,16.781666666667,airport
61,Q597945,item,Sivas 4 Eylül Stadium,36.984065,39.728612,football stadium
62,Q598009,item,Obukhivka,34.866402713809,48.544164316609,"Urban-type settlement in Dnipropetrovsk Oblast, Ukraine"
63,Q598070,item,Alumni Stadium,-71.166388888889,42.335,American college football stadium
64,Q598072,item,Curuá River,-54.4525,-5.376452,river in the Brazilian state of Pará
65,Q598091,item,Bingham Township,-93.913333333333,43.213333333333,township of Iowa
66,Q598124,item,Fortine,-114.90305555556,48.764444444444,"census-designated place in Lincoln County, Montana, United States"
67,Q598206,item,Wdzydze Kiszewskie,17.93502,54.01304,village of Poland
68,Q598215,item,Biskra Mohamed Khider Airport,5.7383055555556,34.793361111111,Airoports in Algeria
69,Q598221,item,Japanese battleship Yamashiro,125.35555556,10.37222222,Fusō-class dreadnought battleship
70,Q598231,item,Birsa Munda Airport,85.321666666667,23.314166666667,"airport in Ranchi, India"
71,Q598232,item,Arroyo Sarandi Chico,-53.60888889,-32.98611111,"arroyo in Treinta y Tres, Uruguay"
72,Q598240,item,Castell de Viuet,0.71515556,42.44899722,
73,Q598282,item,Bloemfontein Airport,26.303888888889,-29.093888888889,airport in South Africa
74,Q598301,item,San Giovanni Bosco,15.161944444444,37.656944444444,frazione of Italy
75,Q598303,item,Westlinton,-2.948,54.971,"village and civil parish in Cumbria, England"
76,Q598324,item,Blackall Airport,145.42861111111,-24.427777777778,airport
77,Q598340,item,Lubny Raion,33.047178,50.044752,raion of Ukraine
78,Q598393,item,Pontorson - Mont-Saint-Michel,-1.505088,48.552528,railway station
79,Q598394,item,Căpâlna de Sus,24.43502,46.378463,"village in Mureș County, Romania"
80,Q598445,item,"Jewish Cemetery, Koblenz",7.5855,50.3621,
81,Q598470,item,Charlęż,22.71666667,51.33333333,village in Poland
82,Q598479,item,New River,-115.24361111111,32.379166666667,river that flows from Mexico to the United States
83,Q598500,item,Ostojićevo,20.164166666667,45.890833333333,"village in Čoka municipality, Serbia"
84,Q598550,item,Neamț Monastery,26.20136,47.26955,"heritage site in Neamț County, Romania"
85,Q598556,item,Blue River Airport,-119.283,52.1167,"airport in British Columbia, Canada"
86,Q598560,item,Vadenay,4.4,49.071666666667,"commune in Marne, France"
87,Q598597,item,Petneházyrét,18.944722,47.533333,"city part of Budapest, Hungary"
88,Q598607,item,Beit HaEmek,35.144897222222,32.971097222222,human settlement
89,Q598623,item,Radioacktiva,-74.0758,4.59806,radio station
90,Q598624,item,Canohès,2.8344444444444,42.651944444444,"commune in Pyrénées-Orientales, France"
91,Q598661,item,Bobo Dioulasso Airport,-4.330833,11.16,airport
92,Q598662,item,Costa da Caparica,-9.23556,38.64458,city and civil parish in Almada
93,Q598718,item,Arizona State Route 71,-113.022652,34.079394,"state highway in Maricopa and Yavapai counties in Arizona, United States"
94,Q598754,item,Undeloh,9.9833333333333,53.196111111111,municipality of Germany
95,Q598793,item,Lhuntse District,91.0,27.666666666667,dzongkhag
96,Q598811,item,"Cathedral of St Joseph, Sofia",23.319722,42.698611,cathedral
97,Q598830,item,"Bagno, Lower Silesian Voivodeship",16.81944444,51.33861111,village of Poland
98,Q598850,item,Biju Patnaik Airport,85.817777777778,20.244444444444,airport
99,Q598857,item,Lincoln Square,-87.69,41.97,"Lincoln Square, Chicago"
100,Q598878,item,Sedgwick,-102.525,40.9358,human settlement in Colorado
101,Q598975,item,Uniseum,7.84863,47.995345,"museum at the Albert-Ludwigs-University in Freiburg, Germany"
102,Q598985,item,Begusarai,86.13,25.42,city in Bihar
103,Q598990,item,Laze,15.633497,45.850664,human settlement
104,Q598999,item,,-1.0983333333333,37.692222222222,mountain
105,Q599021,item,San Sepolcro Church,9.18527778,45.46305556,"church in Milan, Italy"
106,Q599051,item,Pilón Lajas Biosphere Reserve and Communal Lands,-67.2,-15.0,protected area
107,Q599113,item,Katov,14.828544604464,49.281782804564,village in Tábor District of South Bohemian region
108,Q599127,item,Overijse,4.5333333333333,50.783333333333,"municipality in Flemish Brabant, Belgium"
109,Q599129,item,Capt. Nathaniel B. Palmer House,-71.907819,41.342917,house
110,Q599179,item,Breux-Jouy,2.155,48.559444444444,"commune in Essonne, France"
111,Q599201,item,Hayti,-97.204444444444,44.6575,"town in and county seat of Hamlin County, South Dakota, United States"
112,Q599229,item,Messincourt,5.1538888888889,49.680277777778,"commune in Ardennes, France"
113,Q599234,item,Gaafaru,73.49861111,4.73611111,"island in Kaafu Atoll, Maldives"
114,Q599244,item,Préchac-sur-Adour,-0.0030555555555556,43.6025,"commune in Gers, France"
115,Q599258,item,,-43.785833,-20.66,microregion of Brazil
116,Q599284,item,Pamplico,-79.567777777778,33.996111111111,"human settlement in Florence County, South Carolina, United States of America"
117,Q599291,item,Ringsfield,1.52,52.43,village and civil parish in the English county of Suffolk
118,Q599316,item,New School,-73.99704,40.73534,"private research university, located in Greenwich Village, New York City, United States"
119,Q599339,item,Grebs-Niendorf,11.3,53.25,municipality of Germany
120,Q599365,item,Malé Dvorníky,17.643055555556,48.011111111111,municipality of Slovakia
121,Q599407,item,Christiansburg,-84.0253,40.0558,"village in Champaign County, Ohio, United States"
122,Q599512,item,Visbek,8.316666666666666,52.833333333333336,municipality of Germany
123,Q599555,item,canton of Mortrée,0.05067177,48.665148,canton of France (until March 2015)
124,Q599570,item,Caicos Islands,-71.89373056,21.65323056,archipelago
125,Q599572,item,Nová Ves u Bakova,14.926481193955,50.490737581245,village in Mladá Boleslav District of Central Bohemian region
126,Q599647,item,Battle of Cassano,9.516771,45.52606,1259 battle between the Guelphs and Ghibellines
127,Q599678,item,Powell River,-124.52472222222,49.835277777778,"city in British Columbia, Canada"
128,Q599688,item,Falfield,-2.459,51.637,"a village located in South Gloucestershire, United Kingdom"
129,Q599695,item,Pöllat,10.7558,47.5851,"stream in Bavaria, Germany"
130,Q599711,item,Cours-les-Barres,3.0313888888889,47.024722222222,"commune in Cher, France"
131,Q599734,item,Padre Mier,-100.31544,25.66888,"metro station in Monterrey, Mexico"
132,Q599787,item,Cosuenda,-1.2983033,41.3639541,municipality of Spain
133,Q599792,item,canton of Saint-Trivier-de-Courtes,5.08222222,46.46027778,canton of France (until March 2015)
134,Q599804,item,Peloritani,15.333333333333,38.05,mountain range
135,Q599888,item,Gronajny,19.05167,53.98222,village of Poland
136,Q599926,item,Saint-Georges-les-Bains,4.8091666666667,44.861111111111,"commune in Ardèche, France"
137,Q599940,item,Landskrona konsthall,12.82416667,55.87055556,"art space in Landskrona, Sweden"
138,Q600012,item,Mörrum,14.759614761352,56.191725570733,"urban area in Karlshamn Municipality, Sweden"
139,Q600039,item,Miřetice,14.976575497323,49.659011051699,village in Benešov District of Central Bohemian region
140,Q600081,item,Oromia Zone,40.0,10.6667,zone of Ethiopia
141,Q600091,item,canton of Chalon-sur-Saône-Sud,4.87592174,46.75149341,canton of France (until March 2015)
142,Q600122,item,Solen,-100.79583333333,46.387777777778,"city in Sioux County, North Dakota, United States"
143,Q600143,item,Río Muerto,-61.65444444,-26.30777778,locality
144,Q600166,item,Urup,40.9764,43.6764,"river in Karachay-Cherkessia and Krasnodar Krai, Russia"
145,Q600174,item,,13.876,45.133,human settlement
146,Q600197,item,Lyng Parish,9.73,55.52972222,subdivision of the Diocese of Haderslev
147,Q600200,item,Trashiyangtse District,91.416666666667,27.666666666667,dzongkhag
148,Q600249,item,Lisikierz,21.98333333,51.86666667,village of Poland
149,Q600270,item,canton of Grésy-sur-Isère,6.30487345,45.62837445,canton of France (until March 2015)
150,Q600284,item,Cerejo,-7.2236111111111,40.729444444444,locality and former civil parish in Portugal
151,Q600325,item,"Belleview Precinct, Calhoun County, Illinois",-90.774138888889,39.362788888889,precinct
152,Q600327,item,"Bistrica, Slatina",17.61666667,45.73333333,human settlement
153,Q600345,item,arrondissement of Nyons,5.13111111,44.35777778,arrondissement of France
154,Q600367,item,Manchester Piccadilly station,-2.23,53.477,"railway station in Manchester, England"
155,Q600405,item,Gusau,6.6666666666667,12.166666666667,city and local government area in Nigeria
156,Q600516,item,Obrež,19.9719,44.7357,"village in Pećinci municipality, Serbia"
157,Q600562,item,Mthethwa Paramountcy,31.8486,-28.515,former country
158,Q600578,item,Remagne,5.495,49.9769,"section of Libramont-Chevigny, Belgium"
159,Q600605,item,Kalk Bay,18.448333333333,-34.127777777778,town
160,Q600611,item,Frolovsky District,43.91667,49.83333,municipal district in Russia
161,Q600613,item,Niesadna,21.6,51.9833,village of Poland
162,Q600634,item,Pontifícia Universidade Católica do Rio Grande do Sul,-51.17444444,-30.05777778,"private non-profit Catholic university in Rio Grande do Sul, Brazil"
163,Q600655,item,Jazbin Vrh,15.371664,46.169514,human settlement
164,Q600671,item,Villava-Atarrabia,-1.6086111111111,42.830833333333,"human settlement in Cuenca de Pamplona, Navarre, Spain"
165,Q600749,item,"Santa Cruz, Coimbra",-8.4432,40.22958,locality and former civil parish in Portugal
166,Q600761,item,Horn Lake,-90.0431,34.9586,"city in DeSoto County, Mississippi, United States"
167,Q600764,item,Brieva de Cameros,-2.7947222222222,42.164722222222,municipality of Spain
168,Q600843,item,Condor,-53.486944444444,-28.207777777778,"municipality in Rio Grande do Sul, Brazil"
169,Q600862,item,Laryszów,18.78083333,50.44472222,village of Poland
170,Q600872,item,Thruxton,-2.82,52.007,"village and civil parish in Herefordshire, England"
171,Q600878,item,Beckenberg,14.6717,50.983,mountain
172,Q600883,item,Temsia,-9.41444,30.363333,City in Morocco
173,Q600924,item,Foreigners University of Siena,11.3325,43.3192,Italian university
174,Q601029,item,Baides,-2.7761111111111,41.006944444444,municipality of Spain
175,Q601069,item,Zittau Mountains Nature Park,14.7152564,50.8919822,"nature park in Saxony, Germany"
176,Q601127,item,"Alegria, Rio Grande do Sul",-54.056944444444,-27.826944444444,human settlement
177,Q601194,item,Glejsk,23.614444444444,53.0975,village of Poland
178,Q601233,item,South Elkhorn Township,-91.1256,38.7883,township of Missouri
179,Q601253,item,Rasino,20.8589,41.2044,village in North Macedonia
180,Q601279,item,Moisie River,-66.0675,50.2,river in Canada
181,Q601352,item,Carral,-8.3559999,43.229551,municipality of Spain
182,Q601371,item,Gmina Latowicz,21.810833333333,52.026666666667,rural gmina of Poland
183,Q601372,item,"Unín, Skalica District",17.21472222,48.72861111,municipality of Slovakia
184,Q601382,item,"Stachowo, Piaseczno County",20.8444,52.0433,village of Poland
185,Q601383,item,San Gervasio,-86.848297,20.500351,archaeological Maya site on Cozumel in Mexico‎
186,Q601396,item,"Old Town, Isles of Scilly",-6.29944,49.9131,village in United Kingdom
187,Q601410,item,Ramdane Djamel,6.9,36.75,town and commune in northeastern Algeria
188,Q601452,item,Důl,15.030115584007,49.452152242461,village in Pelhřimov District of Vysočina region
189,Q601473,item,Boeni ya Bambao,43.352,-11.631,geographical object
190,Q601477,item,Long Beach,-89.159722222222,30.3525,"city in Mississippi, United States"
191,Q601519,item,Metro Ricardo Flores Magón,-99.103675,19.436567,metro station in Mexico City
192,Q601546,item,Cualedro,-7.5830555555556,41.983055555556,municipality of Spain
193,Q601548,item,Victoria Strait,-100.5,69.51666667,strait
194,Q601562,item,South River railway station,-79.375706,45.841475,"railway station in Ontario, Canada"
195,Q601591,item,Żychlikowo,14.9,53.7,village of Poland
196,Q601622,item,"Wólka, Suwałki County",22.74,54.0439,village of Poland
197,Q601638,item,Tekokota,-142.61666666667,-17.316666666667,island in French Polynesia
198,Q601639,item,Chavot-Courcourt,3.9297222222222,49.003611111111,"commune in Marne, France"
199,Q601654,item,Budolfi Church,9.91958,57.0479,cathedral
200,Q601684,item,Podolie,17.77222222,48.67222222,municipality of Slovakia
201,Q601728,item,Mundesley,1.438,52.876,"a village located in North Norfolk, United Kingdom"
202,Q601732,item,San Giuliano,12.427879,41.974949,architectural structure
203,Q601809,item,"Kon, India",73.106,19.2489,human settlement
204,Q601863,item,Fort-Mardyck,2.3061,51.031,"former commune in Nord, France"
205,Q601873,item,Antonio Díaz,-60.9975,8.58,"municipality in the state of Delta Amacuro, Venezuela"
206,Q601955,item,Wszerzecz,21.933333333333334,53.11138888888889,village of Poland
207,Q601999,item,Lucena del Cid,-0.2808155,40.1372729,municipality of Spain
208,Q602000,item,Burrium,-2.903,51.702,
209,Q602048,item,Ministry of Tourism,-71.2163,46.8096,ministry of the government of Quebec
210,Q602059,item,"Rexton, New Brunswick",-64.8667,46.6333,human settlement
211,Q602112,item,Courtes,5.1002777777778,46.459166666667,"commune in Ain, France"
212,Q602145,item,Kathleen,-82.026388888889,28.121388888889,"census designated place in Polk County, Florida, United States"
213,Q602169,item,Sierra de los Filabres,-2.54611111,37.22361111,mountain
214,Q602200,item,Cotton Tree,-13.23555556,8.48722222,"Historically important kapok tree and landmark in Freetown, Sierra Leone"
215,Q602301,item,Keystone Heights,-82.033055555556,29.787222222222,"city in Clay County, Florida, United States"
216,Q602308,item,Courbillac,-0.18055555555556,45.767777777778,"commune in Charente, France"
217,Q602315,item,Synevyr,23.614444444444,48.496666666667,"village in Mizhhirya Raion, Zakarpattia Oblast, Ukraine"
218,Q602426,item,Ouazzane,-5.6,34.8,City in Morocco
219,Q602529,item,Landresse,6.4694444444444,47.257222222222,"commune in Doubs, France"
220,Q602538,item,Ithome,21.925,37.186111111111,mountain
221,Q602564,item,Thurii,16.47111111,39.695,"city of Magna Graecia, situated on the Tarentine gulf"
222,Q602588,item,"Orehovec, Novi Marof",16.377,46.184,human settlement
223,Q602671,item,Fisolo,12.29087,45.36306,island
224,Q602796,item,Váhovce,17.78027778,48.25138889,municipality of Slovakia
225,Q602801,item,Polom,16.306715918332,50.058971372718,village in Rychnov nad Kněžnou District of Hradec Králové region
226,Q602937,item,Bora-Bora,-151.75,-16.481944444444,"commune in Polynésie française, France"
227,Q602945,item,Masyaf Castle,36.34329,35.06624,castle in Syria
228,Q602969,item,Sinaballaj,19.69833333,41.06888889,village and former municipality of Albania
229,Q603027,item,River Esk,-0.612222,54.4925,"river in North Yorkshire, England"
230,Q603086,item,Guichón,-57.2,-32.35,"locality in Paysandu, Uruguay"
231,Q603125,item,Roman Catholic Diocese of Le Mans,0.1988888888888889,48.009166666666665,diocese of the Catholic Church
232,Q603249,item,Klimavičy,31.95,53.616666666667,city in Belarus
233,Q603450,item,Gordon,-102.20388888889,42.806944444444,city in Sheridan County in the state of Nebraska
234,Q603471,item,"Sayan, Ubud, Gianyar",115.2442,-8.5081,"village in Gianyar, Bali Province, Indonesia"
235,Q603503,item,Sloup v Čechách,14.588919002759,50.73900404585,village in Česká Lípa District of Liberec region
236,Q603506,item,Bystřice,17.26840496,49.59285382,river in Czechia
237,Q603565,item,Újszász,20.083333333333,47.3,town in Hungary
238,Q603592,item,Punta Alta,-62.075,-38.88,"city in Buenos Aires Province, Argentina"
239,Q603616,item,Maybole,-4.68149,55.3545,"town (burgh) in South Ayrshire, Scotland, UK"
240,Q603622,item,Kazan Kremlin,49.106998,55.796759,historic citadel in Tatarstan
241,Q603704,item,Kayalpattinam,78.116388888889,8.5663888888889,human settlement
242,Q603723,item,Doolittle,-91.8858,37.9417,"city in Phelps County, Missouri, United States"
243,Q603771,item,Emirate of Crete,24.893333,35.309722,a Muslim state that existed on the Mediterranean island of Crete from the late 820s to the reconquest of the island by the Byzantine Empire in 961
244,Q603807,item,Gorno Kratovo,22.2081,42.0928,village in Macedonia
245,Q603824,item,Ngebuked,134.63333333333,7.6333333333333,human settlement
246,Q603860,item,Operation Upshot-Knothole,-116.05,37.1167,series of 1950s US nuclear tests
247,Q603881,item,Roman Catholic Diocese of Agartala,91.2792692,23.872982,diocese of the Catholic Church
248,Q603898,item,Shire of Boddington,116.471,-32.802,local government area in Western Australia
249,Q603938,item,Roman Catholic Diocese of Dibrugarh,94.9206,27.4793,diocese of the Catholic Church
250,Q603939,item,Museo Storico dei Bersaglieri,12.50111111,41.90916667,museum in Italy
251,Q603956,item,Ben Lawers,-4.2208333333333,56.545555555556,"1214m high mountain in Perth and Kinross, Scotland, UK"
252,Q604030,item,Skellefteå Kraft Arena,20.967222222222,64.761388888889,"indoor ice hockey rink in Skellefteå, Sweden"
253,Q604040,item,Château Aselmeyer,14.23281,40.838739,"building in Naples, Italy"
254,Q604057,item,Hooper,-105.877,37.7458,"human settlement in Alamosa County, Colorado, United States of America"
255,Q604065,item,Barx,-0.300133,39.0133708,municipality of Spain
256,Q604090,item,Brodheadsville,-75.4017027,40.9267547,census designated place in Pennsylvania
257,Q604093,item,Ławeczko Nowe,21.8167,51.35,village of Poland
258,Q604127,item,Sainte-Pôle,6.8244444444444,48.51,"commune in Meurthe-et-Moselle, France"
259,Q604141,item,Puget Sound,-122.435,47.8331,sound along the northwestern coast of the U.S. state of Washington
260,Q604247,item,Liberty Township,-80.126388888889,41.133333333333,"town in Mercer County, Pennsylvania, United States"
261,Q604264,item,Wyoming Valley,-75.906,41.251,"metropolitan area in Pennsylvania, United States"
262,Q604265,item,VA-11,-4.6420888888889,41.597113888889,road
263,Q604277,item,Askartza,-2.612222,42.841389,locality
264,Q604283,item,Coffs Harbour,153.118896,-30.30228,"city in New South Wales, Australia"
265,Q604316,item,Piechcin,18.03972,52.82028,village of Poland
266,Q604335,item,Basaseachic Falls,-108.25,28.133333333333,"waterfall in Chihuahua, Mexico"
267,Q604341,item,Elorriaga,-2.641111,42.850278,human settlement
268,Q604386,item,"Komaszówka, Gmina Sztabin",23.19055556,53.73833333,village of Poland
269,Q604390,item,Mazerny,4.6133333333333,49.609722222222,"commune in Ardennes, France"
270,Q604405,item,Ubaye,6.9458,44.6386,river in France
271,Q604417,item,Battle of Seminara,16.0,38.316666666667,battle in 1502
272,Q604470,item,Shandong University,117.05398333333,36.671844444444,university in China
273,Q604509,item,Saudi Aramco Beach,50.089166666667,26.126944444444,human settlement
274,Q604519,item,KMRB,-118.082,34.1189,radio station
275,Q604528,item,La Chapelle-Forainvilliers,1.5016666666667,48.728611111111,"commune in Eure-et-Loir, France"
276,Q604540,item,Roman Catholic Diocese of Tiruchirapalli,78.69165,10.804675,diocese of the Catholic Church
277,Q604576,item,Azna,49.455,33.453888888889,"city in Lorestan Province, Iran"
278,Q604594,item,"Grabek, Greater Poland Voivodeship",18.26083333,51.95583333,village of Poland
279,Q604604,item,Kluane / Wrangell – St. Elias / Glacier Bay / Tatshenshini-Alsek,-140.992,61.1975,"international park system in British Columbia, Canada, and Alaska, USA; a UNESCO World Heritage site"
280,Q604628,item,Culdaff,-7.1675,55.287222222222,human settlement
281,Q604717,item,Saint-Germain-des-Prés,2.334444,48.853889,"administrative quarter in Paris, France"
282,Q604789,item,Kłodnia,17.85638889,53.79138889,village of Poland
283,Q604810,item,Markina-Xemein,-2.4963888888889,43.268888888889,municipality of Spain
284,Q604897,item,Battle of Dien Bien Phu,103.01555555556,21.386944444444,decisive Viet Minh victory over the French near the end of the First Indochina War
285,Q604929,item,Garpan,81.74,28.63,geographical object
286,Q604931,item,,16.389,46.184,human settlement
287,Q604953,item,Festetics Palace,17.2417,46.7706,palace in Hungary
288,Q604962,item,Arbigny-sous-Varennes,5.6127777777778,47.859166666667,"commune in Haute-Marne, France"
289,Q604985,item,Hurez,22.914571,47.06551,"village in Sălaj County, Romania"
290,Q605000,item,North Caucasian Soviet Republic,43.066667,44.05,
291,Q605001,item,Svaneke,15.1422,55.1361,town
292,Q605033,item,Miandoab,46.10961,36.96667,"city in West Azerbaijan Province, Iran"
293,Q605039,item,Berméricourt,3.9922222222222,49.357777777778,"commune in Marne, France"
294,Q605091,item,Donald C. Cook Nuclear Generating Station,-86.5659,41.9754,"Nuclear power plant in Berrian County, Michigan"
295,Q605122,item,Schuylkill River,-76.180277777778,40.633611111111,"river in eastern Pennsylvania, United States"
296,Q605133,item,Heřmanovice,17.397835649346,50.193300810236,village in Bruntál District of Moravian Silesian region
297,Q605134,item,Kitashitara district,137.65,35.133333333333,"district in Aichi prefecture, Japan"
298,Q605157,item,Babol,52.683333333333,36.55,"city in Mazandaran Province, Iran"
299,Q605167,item,Potchefstroom,27.103333333333,-26.715,city in the North West Province of South Africa
300,Q605185,item,Blue Grotto,14.205419,40.56102,"sea cave on the coast of Capri, Italy"
301,Q605198,item,KDSN-FM,-95.3289,42.0361,radio station
302,Q605202,item,,15.6824171,38.1988159,"human settlement in Reggio Calabria, Italy"
303,Q605208,item,Český Krumlov District,14.315,48.810833333333,district of Czechia
304,Q605220,item,Sharonville,-84.413333333333,39.268055555556,"city in Hamilton County, Ohio, United States"
305,Q605235,item,Goulburn,149.71861111111,-34.754722222222,"city in New South Wales, Australia"
306,Q605256,item,Shimada,138.17611111111,34.836388888889,"city in Shizuoka Prefecture, Japan"
307,Q605267,item,Geraldton,114.61444444444,-28.779166666667,city in Western Australia
308,Q605270,item,Povedilla,-2.6036244,38.7002967,municipality of Spain
309,Q605303,item,Praça de Espanha,-9.15944,38.73778,metro station
310,Q605323,item,South Kaibab Trail,-112.083,36.0529,Grand Canyon hiking trail
311,Q605334,item,,16.1344,45.7903,human settlement
312,Q605343,item,Xagħra,14.2675,36.050277777778,town on the island of Gozo in Malta
313,Q605348,item,Scout Key,-81.310887,24.649855,"island in the Florida Keys, United States"
314,Q605363,item,Savuto,16.0993,39.032,river in Italy
315,Q605387,item,Silvercreek Township,-96.844722222222,42.578888888889,"township in Dixon County, Nebraska"
316,Q605399,item,Glanum Dam,4.82891667,43.77130556,Roman arch dam built to supply water to the Roman town of Glanum
317,Q605432,item,Guadaíra railway station,-5.947222,37.358333,"metro station in Seville, Spain"
318,Q605495,item,49th Street,-73.9838,40.7604,New York City BMT Broadway Line subway station
319,Q605538,item,Sunbilla,-1.6683333333333,43.164444444444,municipality of Spain
320,Q605646,item,Jonava railway station,24.275822,55.093175,railway station
321,Q605676,item,Mervalla stone,17.189555555556,59.382,"runestone in Strängnäs municipality, Sweden"
322,Q605706,item,Gondomar (São Cosme),-8.5372222222222,41.137777777778,locality and former civil parish in Portugal
323,Q605722,item,Gare de Chépy-Valines,1.635833,50.068056,railway station
324,Q605723,item,Whitechapel station,-0.061111,51.519444,London Underground and London Overground station
325,Q605733,item,Whitefield Township,-95.071111111111,45.027777777778,"township in Kandiyohi County, Minnesota, United States"
326,Q605764,item,USS Gambier Bay,126.15,11.767,Casablanca-class escort carrier
327,Q605767,item,Bukivtsovo,22.671111111111,48.823611111111,"village in Velykyi Bereznyi Raion, Zakarpattia Oblast, Ukraine"
328,Q605771,item,Portal,-81.9317,32.5372,"human settlement in Bulloch County, Georgia, United States of America"
329,Q605787,item,Tete Province,32.5,-15.5,province of Mozambique
330,Q605800,item,Herrengosserstedt,11.478055555556,51.142222222222,human settlement
